series_id,year,period,value,footnote_codes
CUUR0000SEFN01,2006,M11,135.6,
CUUR0000SEFN01,2006,M12,133.6,
CUUR0000SEFN01,2006,M13,134.2,
CUUR0000SEFN01,2007,M01,137.781,
CUUR0000SEFN01,2007,M02,137.962,
CUUR0000SEFN01,2007,M03,141.433,
CUUR0000SEFN01,2007,M04,138.941,
CUUR0000SEFN01,2007,M05,139.290,
CUUR0000SEFN01,2007,M06,139.484,
CUUR0000SEFN01,2007,M07,140.848,
CUUR0000SEFN01,2007,M08,141.539,
CUUR0000SEFN01,2007,M09,142.716,
CUUR0000SEFN01,2007,M10,142.742,
CUUR0000SEFN01,2007,M11,140.729,
CUUR0000SEFN01,2007,M12,138.194,
CUUR0000SEFN01,2007,M13,140.138,
CUUR0000SEFN01,2008,M01,143.657,
CUUR0000SEFN01,2008,M02,146.456,
CUUR0000SEFN01,2008,M03,144.528,
CUUR0000SEFN01,2008,M04,147.035,
CUUR0000SEFN01,2008,M05,143.192,
CUUR0000SEFN01,2008,M06,144.476,
CUUR0000SEFN01,2008,M07,145.095,
CUUR0000SEFN01,2008,M08,144.461,
CUUR0000SEFN01,2008,M09,149.614,
CUUR0000SEFN01,2008,M10,152.274,
CUUR0000SEFN01,2008,M11,151.755,
CUUR0000SEFN01,2008,M12,151.095,
CUUR0000SEFN01,2008,M13,146.970,
CUUR0000SEFN01,2009,M01,154.922,
CUUR0000SEFN01,2009,M02,155.453,
CUUR0000SEFN01,2009,M03,157.917,
CUUR0000SEFN01,2009,M04,153.767,
CUUR0000SEFN01,2009,M05,154.272,
CUUR0000SEFN01,2009,M06,155.259,
CUUR0000SEFN01,2009,M07,153.946,
CUUR0000SEFN01,2009,M08,153.561,
CUUR0000SEFN01,2009,M09,152.826,
CUUR0000SEFN01,2009,M10,154.533,
CUUR0000SEFN01,2009,M11,150.676,
CUUR0000SEFN01,2009,M12,151.851,
CUUR0000SEFN01,2009,M13,154.082,
CUUR0000SEFN01,2010,M01,155.805,
CUUR0000SEFN01,2010,M02,157.834,
CUUR0000SEFN01,2010,M03,156.747,
CUUR0000SEFN01,2010,M04,155.972,
CUUR0000SEFN01,2010,M05,154.019,
CUUR0000SEFN01,2010,M06,153.048,
CUUR0000SEFN01,2010,M07,154.897,
CUUR0000SEFN01,2010,M08,155.973,
CUUR0000SEFN01,2010,M09,155.507,
CUUR0000SEFN01,2010,M10,152.890,
CUUR0000SEFN01,2010,M11,153.826,
CUUR0000SEFN01,2010,M12,149.589,
CUUR0000SEFN01,2010,M13,154.676,
CUUR0000SEFN01,2011,M01,158.190,
CUUR0000SEFN01,2011,M02,156.557,
CUUR0000SEFN01,2011,M03,158.357,
CUUR0000SEFN01,2011,M04,157.313,
CUUR0000SEFN01,2011,M05,157.030,
CUUR0000SEFN01,2011,M06,158.204,
CUUR0000SEFN01,2011,M07,158.951,
CUUR0000SEFN01,2011,M08,160.004,
CUUR0000SEFN01,2011,M09,160.288,
CUUR0000SEFN01,2011,M10,161.065,
CUUR0000SEFN01,2011,M11,160.144,
CUUR0000SEFN01,2011,M12,159.013,
CUUR0000SEFN01,2011,M13,158.760,
CUUR0000SEFN01,2012,M01,163.314,
CUUR0000SEFN01,2012,M02,163.379,
CUUR0000SEFN01,2012,M03,162.009,
CUUR0000SEFN01,2012,M04,160.979,
CUUR0000SEFN01,2012,M05,159.628,
CUUR0000SEFN01,2012,M06,159.629,
CUUR0000SEFN01,2012,M07,159.325,
CUUR0000SEFN01,2012,M08,160.541,
CUUR0000SEFN01,2012,M09,162.639,
CUUR0000SEFN01,2012,M10,161.610,
CUUR0000SEFN01,2012,M11,159.373,
CUUR0000SEFN01,2012,M12,159.079,
CUUR0000SEFN01,2012,M13,160.959,
CUUR0000SEFN01,2013,M01,162.612,
CUUR0000SEFN01,2013,M02,161.998,
CUUR0000SEFN01,2013,M03,162.026,
CUUR0000SEFN01,2013,M04,162.678,
CUUR0000SEFN01,2013,M05,159.313,
CUUR0000SEFN01,2013,M06,158.626,
CUUR0000SEFN01,2013,M07,158.282,
CUUR0000SEFN01,2013,M08,158.279,
CUUR0000SEFN01,2013,M09,158.756,
CUUR0000SEFN01,2013,M10,159.088,
CUUR0000SEFN01,2013,M11,157.049,
CUUR0000SEFN01,2013,M12,155.629,
CUUR0000SEFN01,2013,M13,159.528,
CUUR0000SEFN01,2014,M01,160.087,
CUUR0000SEFN01,2014,M02,159.922,
CUUR0000SEFN01,2014,M03,160.380,
CUUR0000SEFN01,2014,M04,159.114,
CUUR0000SEFN01,2014,M05,158.076,
CUUR0000SEFN01,2014,M06,157.802,
CUUR0000SEFN01,2014,M07,158.194,
CUUR0000SEFN01,2014,M08,158.140,
CUUR0000SEFN01,2014,M09,158.732,
CUUR0000SEFN01,2014,M10,159.980,
CUUR0000SEFN01,2014,M11,157.675,
CUUR0000SEFN01,2014,M12,157.881,
CUUR0000SEFN01,2014,M13,158.832,
CUUR0000SEFN01,2015,M01,160.059,
CUUR0000SEFN01,2015,M02,161.333,
CUUR0000SEFN01,2015,M03,159.786,
CUUR0000SEFN01,2015,M04,159.129,
CUUR0000SEFN01,2015,M05,158.320,
CUUR0000SEFN01,2015,M06,158.231,
CUUR0000SEFN01,2015,M07,159.686,
CUUR0000SEFN01,2015,M08,160.711,
CUUR0000SEFN01,2015,M09,160.684,
CUUR0000SEFN01,2015,M10,161.035,
CUUR0000SEFN01,2015,M11,158.442,
CUUR0000SEFN01,2015,M12,158.320,
CUUR0000SEFN01,2015,M13,159.645,
CUUR0000SEFN01,2016,M01,161.428,
CUUR0000SEFN01,2016,M02,162.842,
CUUR0000SEFN01,2016,M03,162.710,
CUUR0000SEFN01,2016,M04,163.826,
CUUR0000SEFN01,2016,M05,160.440,
CUUR0000SEFN01,2016,M06,160.266,
CUUR0000SEFN01,2016,M07,161.143,
CUUR0000SEFN01,2016,M08,160.725,
CUUR0000SEFN01,2016,M09,160.411,
CUUR0000SEFN01,2016,M10,162.107,
CUUR0000SEFN01,2016,M11,158.381,
CUUR0000SEFN01,2016,M12,158.624,
CUUR0000SEFN01,2016,M13,161.075,
CUUR0000SEFN01,2017,M01,160.930,
CUUR0000SEFN01,2017,M02,164.325,
CUUR0000SEFN01,2017,M03,163.157,
CUUR0000SEFN01,2017,M04,162.356,
CUUR0000SEFN01,2017,M05,163.032,
CUUR0000SEFN02,1997,M12,100.0,
CUUR0000SEFN02,1998,M01,101.0,
CUUR0000SEFN02,1998,M02,100.7,
CUUR0000SEFN02,1998,M03,99.8,
CUUR0000SEFN02,1998,M04,100.2,
CUUR0000SEFN02,1998,M05,100.3,
CUUR0000SEFN02,1998,M06,100.9,
CUUR0000SEFN02,1998,M07,101.5,
CUUR0000SEFN02,1998,M08,101.5,
CUUR0000SEFN02,1998,M09,101.6,
CUUR0000SEFN02,1998,M10,103.4,
CUUR0000SEFN02,1998,M11,103.0,
CUUR0000SEFN02,1998,M12,104.7,
CUUR0000SEFN02,1998,M13,101.6,
CUUR0000SEFN02,1999,M01,106.1,
CUUR0000SEFN02,1999,M02,106.8,
CUUR0000SEFN02,1999,M03,102.9,
CUUR0000SEFN02,1999,M04,106.5,
CUUR0000SEFN02,1999,M05,103.9,
CUUR0000SEFN02,1999,M06,104.5,
CUUR0000SEFN02,1999,M07,105.0,
CUUR0000SEFN02,1999,M08,107.2,
CUUR0000SEFN02,1999,M09,106.9,
CUUR0000SEFN02,1999,M10,106.9,
CUUR0000SEFN02,1999,M11,107.7,
CUUR0000SEFN02,1999,M12,109.2,
CUUR0000SEFN02,1999,M13,106.1,
CUUR0000SEFN02,2000,M01,109.1,
CUUR0000SEFN02,2000,M02,108.3,
CUUR0000SEFN02,2000,M03,108.2,
CUUR0000SEFN02,2000,M04,108.1,
CUUR0000SEFN02,2000,M05,108.2,
CUUR0000SEFN02,2000,M06,106.6,
CUUR0000SEFN02,2000,M07,110.1,
CUUR0000SEFN02,2000,M08,108.5,
CUUR0000SEFN02,2000,M09,108.5,
CUUR0000SEFN02,2000,M10,109.9,
CUUR0000SEFN02,2000,M11,109.9,
CUUR0000SEFN02,2000,M12,111.3,
CUUR0000SEFN02,2000,M13,108.9,
CUUR0000SEFN02,2001,M01,109.3,
CUUR0000SEFN02,2001,M02,112.7,
CUUR0000SEFN02,2001,M03,109.5,
CUUR0000SEFN02,2001,M04,111.5,
CUUR0000SEFN02,2001,M05,111.1,
CUUR0000SEFN02,2001,M06,112.0,
CUUR0000SEFN02,2001,M07,113.5,
CUUR0000SEFN02,2001,M08,111.7,
CUUR0000SEFN02,2001,M09,111.7,
CUUR0000SEFN02,2001,M10,112.7,
CUUR0000SEFN02,2001,M11,113.0,
CUUR0000SEFN02,2001,M12,114.4,
CUUR0000SEFN02,2001,M13,111.9,
CUUR0000SEFN02,2002,M01,112.6,
CUUR0000SEFN02,2002,M02,114.9,
CUUR0000SEFN02,2002,M03,111.4,
CUUR0000SEFN02,2002,M04,112.4,
CUUR0000SEFN02,2002,M05,110.5,
CUUR0000SEFN02,2002,M06,113.1,
CUUR0000SEFN02,2002,M07,112.5,
CUUR0000SEFN02,2002,M08,111.5,
CUUR0000SEFN02,2002,M09,111.7,
CUUR0000SEFN02,2002,M10,113.0,
CUUR0000SEFN02,2002,M11,112.7,
CUUR0000SEFN02,2002,M12,113.7,
CUUR0000SEFN02,2002,M13,112.5,
CUUR0000SEFN02,2003,M01,114.5,
CUUR0000SEFN02,2003,M02,115.4,
CUUR0000SEFN02,2003,M03,116.1,
CUUR0000SEFN02,2003,M04,116.7,
CUUR0000SEFN02,2003,M05,114.6,
CUUR0000SEFN02,2003,M06,115.7,
CUUR0000SEFN02,2003,M07,114.6,
CUUR0000SEFN02,2003,M08,117.7,
CUUR0000SEFN02,2003,M09,116.3,
CUUR0000SEFN02,2003,M10,117.8,
CUUR0000SEFN02,2003,M11,114.3,
CUUR0000SEFN02,2003,M12,115.0,
CUUR0000SEFN02,2003,M13,115.7,
CUUR0000SEFN02,2004,M01,118.8,
CUUR0000SEFN02,2004,M02,115.4,
CUUR0000SEFN02,2004,M03,112.1,
CUUR0000SEFN02,2004,M04,113.7,
CUUR0000SEFN02,2004,M05,112.4,
CUUR0000SEFN02,2004,M06,112.9,
CUUR0000SEFN02,2004,M07,113.3,
CUUR0000SEFN02,2004,M08,112.2,
CUUR0000SEFN02,2004,M09,111.6,
CUUR0000SEFN02,2004,M10,112.9,
CUUR0000SEFN02,2004,M11,112.7,
CUUR0000SEFN02,2004,M12,111.5,
CUUR0000SEFN02,2004,M13,113.3,
CUUR0000SEFN02,2005,M01,112.2,
CUUR0000SEFN02,2005,M02,110.8,
CUUR0000SEFN02,2005,M03,110.5,
CUUR0000SEFN02,2005,M04,112.7,
CUUR0000SEFN02,2005,M05,112.9,
CUUR0000SEFN02,2005,M06,111.7,
CUUR0000SEFN02,2005,M07,113.8,
CUUR0000SEFN02,2005,M08,114.3,
CUUR0000SEFN02,2005,M09,112.1,
CUUR0000SEFN02,2005,M10,113.3,
CUUR0000SEFN02,2005,M11,112.3,
CUUR0000SEFN02,2005,M12,111.7,
CUUR0000SEFN02,2005,M13,112.4,
CUUR0000SEFN02,2006,M01,116.0,
CUUR0000SEFN02,2006,M02,116.9,
CUUR0000SEFN02,2006,M03,117.5,
CUUR0000SEFN02,2006,M04,118.8,
CUUR0000SEFN02,2006,M05,117.8,
CUUR0000SEFN02,2006,M06,118.7,
CUUR0000SEFN02,2006,M07,119.2,
CUUR0000SEFN02,2006,M08,119.1,
CUUR0000SEFN02,2006,M09,119.6,
CUUR0000SEFN02,2006,M10,120.4,
CUUR0000SEFN02,2006,M11,126.2,
CUUR0000SEFN02,2006,M12,126.5,
CUUR0000SEFN02,2006,M13,119.7,
CUUR0000SEFN02,2007,M01,129.916,
CUUR0000SEFN02,2007,M02,133.910,
CUUR0000SEFN02,2007,M03,134.429,
CUUR0000SEFN02,2007,M04,138.273,
CUUR0000SEFN02,2007,M05,136.094,
CUUR0000SEFN02,2007,M06,139.730,
CUUR0000SEFN02,2007,M07,138.583,
CUUR0000SEFN02,2007,M08,140.941,
CUUR0000SEFN02,2007,M09,141.971,
CUUR0000SEFN02,2007,M10,141.205,
CUUR0000SEFN02,2007,M11,143.357,
CUUR0000SEFN02,2007,M12,143.465,
CUUR0000SEFN02,2007,M13,138.490,
CUUR0000SEFN02,2008,M01,146.427,
CUUR0000SEFN02,2008,M02,147.183,
CUUR0000SEFN02,2008,M03,145.140,
CUUR0000SEFN02,2008,M04,147.434,
CUUR0000SEFN02,2008,M05,146.549,
CUUR0000SEFN02,2008,M06,145.318,
CUUR0000SEFN02,2008,M07,144.072,
CUUR0000SEFN02,2008,M08,143.631,
CUUR0000SEFN02,2008,M09,146.553,
CUUR0000SEFN02,2008,M10,149.894,
CUUR0000SEFN02,2008,M11,149.508,
CUUR0000SEFN02,2008,M12,149.073,
CUUR0000SEFN02,2008,M13,146.732,
CUUR0000SEFN02,2009,M01,151.174,
CUUR0000SEFN02,2009,M02,151.444,
CUUR0000SEFN02,2009,M03,151.389,
CUUR0000SEFN02,2009,M04,152.413,
CUUR0000SEFN02,2009,M05,151.256,
CUUR0000SEFN02,2009,M06,148.676,
CUUR0000SEFN02,2009,M07,150.365,
CUUR0000SEFN02,2009,M08,149.678,
CUUR0000SEFN02,2009,M09,149.310,
CUUR0000SEFN02,2009,M10,150.468,
CUUR0000SEFN02,2009,M11,149.731,
CUUR0000SEFN02,2009,M12,150.282,
CUUR0000SEFN02,2009,M13,150.516,
CUUR0000SEFN02,2010,M01,149.775,
CUUR0000SEFN02,2010,M02,149.209,
CUUR0000SEFN02,2010,M03,149.669,
CUUR0000SEFN02,2010,M04,148.226,
CUUR0000SEFN02,2010,M05,149.242,
CUUR0000SEFN02,2010,M06,147.769,
CUUR0000SEFN02,2010,M07,148.821,
CUUR0000SEFN02,2010,M08,147.247,
CUUR0000SEFN02,2010,M09,148.379,
CUUR0000SEFN02,2010,M10,147.835,
CUUR0000SEFN02,2010,M11,147.842,
CUUR0000SEFN02,2010,M12,149.810,
CUUR0000SEFN02,2010,M13,148.652,
CUUR0000SEFN02,2011,M01,150.661,
CUUR0000SEFN02,2011,M02,153.431,
CUUR0000SEFN02,2011,M03,153.996,
CUUR0000SEFN02,2011,M04,156.280,
CUUR0000SEFN02,2011,M05,156.780,
CUUR0000SEFN02,2011,M06,155.235,
CUUR0000SEFN02,2011,M07,161.761,
CUUR0000SEFN02,2011,M08,163.956,
CUUR0000SEFN02,2011,M09,165.453,
CUUR0000SEFN02,2011,M10,166.361,
CUUR0000SEFN02,2011,M11,166.863,
CUUR0000SEFN02,2011,M12,169.472,
CUUR0000SEFN02,2011,M13,160.021,
CUUR0000SEFN02,2012,M01,170.067,
CUUR0000SEFN02,2012,M02,170.742,
CUUR0000SEFN02,2012,M03,171.466,
CUUR0000SEFN02,2012,M04,170.870,
CUUR0000SEFN02,2012,M05,170.118,
CUUR0000SEFN02,2012,M06,169.767,
CUUR0000SEFN02,2012,M07,168.795,
CUUR0000SEFN02,2012,M08,166.140,
CUUR0000SEFN02,2012,M09,166.906,
CUUR0000SEFN02,2012,M10,166.817,
CUUR0000SEFN02,2012,M11,166.783,
CUUR0000SEFN02,2012,M12,167.736,
CUUR0000SEFN02,2012,M13,168.851,
CUUR0000SEFN02,2013,M01,169.347,
CUUR0000SEFN02,2013,M02,167.452,
CUUR0000SEFN02,2013,M03,167.258,
CUUR0000SEFN02,2013,M04,167.968,
CUUR0000SEFN02,2013,M05,167.588,
CUUR0000SEFN02,2013,M06,169.027,
CUUR0000SEFN02,2013,M07,169.818,
CUUR0000SEFN02,2013,M08,170.957,
CUUR0000SEFN02,2013,M09,172.527,
CUUR0000SEFN02,2013,M10,174.770,
CUUR0000SEFN02,2013,M11,173.829,
CUUR0000SEFN02,2013,M12,172.675,
CUUR0000SEFN02,2013,M13,170.268,
CUUR0000SEFN02,2014,M01,173.073,
CUUR0000SEFN02,2014,M02,171.879,
CUUR0000SEFN02,2014,M03,171.516,
CUUR0000SEFN02,2014,M04,172.071,
CUUR0000SEFN02,2014,M05,171.743,
CUUR0000SEFN02,2014,M06,169.871,
CUUR0000SEFN02,2014,M07,170.733,
CUUR0000SEFN02,2014,M08,170.516,
CUUR0000SEFN02,2014,M09,171.305,
CUUR0000SEFN02,2014,M10,175.759,
CUUR0000SEFN02,2014,M11,176.810,
CUUR0000SEFN02,2014,M12,176.729,
CUUR0000SEFN02,2014,M13,172.667,
CUUR0000SEFN02,2015,M01,177.107,
CUUR0000SEFN02,2015,M02,177.150,
CUUR0000SEFN02,2015,M03,175.310,
CUUR0000SEFN02,2015,M04,176.282,
CUUR0000SEFN02,2015,M05,176.275,
CUUR0000SEFN02,2015,M06,175.506,
CUUR0000SEFN02,2015,M07,176.618,
CUUR0000SEFN02,2015,M08,177.209,
CUUR0000SEFN02,2015,M09,177.602,
CUUR0000SEFN02,2015,M10,178.203,
CUUR0000SEFN02,2015,M11,176.693,
CUUR0000SEFN02,2015,M12,177.198,
CUUR0000SEFN02,2015,M13,176.763,
CUUR0000SEFN02,2016,M01,174.259,
CUUR0000SEFN02,2016,M02,178.568,
CUUR0000SEFN02,2016,M03,178.400,
CUUR0000SEFN02,2016,M04,178.514,
CUUR0000SEFN02,2016,M05,179.433,
CUUR0000SEFN02,2016,M06,176.638,
CUUR0000SEFN02,2016,M07,173.808,
CUUR0000SEFN02,2016,M08,174.499,
CUUR0000SEFN02,2016,M09,176.264,
CUUR0000SEFN02,2016,M10,176.434,
CUUR0000SEFN02,2016,M11,177.906,
CUUR0000SEFN02,2016,M12,178.861,
CUUR0000SEFN02,2016,M13,176.965,
CUUR0000SEFN02,2017,M01,177.187,
CUUR0000SEFN02,2017,M02,180.541,
CUUR0000SEFN02,2017,M03,181.544,
CUUR0000SEFN02,2017,M04,180.277,
CUUR0000SEFN02,2017,M05,176.678,
CUUR0000SEFN03,1997,M12,100.0,
CUUR0000SEFN03,1998,M01,100.0,
CUUR0000SEFN03,1998,M02,99.6,
CUUR0000SEFN03,1998,M03,99.0,
CUUR0000SEFN03,1998,M04,98.8,
CUUR0000SEFN03,1998,M05,98.6,
CUUR0000SEFN03,1998,M06,99.4,
CUUR0000SEFN03,1998,M07,98.6,
CUUR0000SEFN03,1998,M08,98.4,
CUUR0000SEFN03,1998,M09,99.0,
CUUR0000SEFN03,1998,M10,99.8,
CUUR0000SEFN03,1998,M11,100.1,
CUUR0000SEFN03,1998,M12,100.1,
CUUR0000SEFN03,1998,M13,99.3,
CUUR0000SEFN03,1999,M01,102.2,
CUUR0000SEFN03,1999,M02,101.9,
CUUR0000SEFN03,1999,M03,101.2,
CUUR0000SEFN03,1999,M04,101.9,
CUUR0000SEFN03,1999,M05,102.1,
CUUR0000SEFN03,1999,M06,102.5,
CUUR0000SEFN03,1999,M07,102.1,
CUUR0000SEFN03,1999,M08,103.0,
CUUR0000SEFN03,1999,M09,102.0,
CUUR0000SEFN03,1999,M10,101.2,
CUUR0000SEFN03,1999,M11,101.8,
CUUR0000SEFN03,1999,M12,102.9,
CUUR0000SEFN03,1999,M13,102.1,
CUUR0000SEFN03,2000,M01,103.9,
CUUR0000SEFN03,2000,M02,103.4,
CUUR0000SEFN03,2000,M03,104.5,
CUUR0000SEFN03,2000,M04,103.6,
CUUR0000SEFN03,2000,M05,103.7,
CUUR0000SEFN03,2000,M06,104.3,
CUUR0000SEFN03,2000,M07,104.5,
CUUR0000SEFN03,2000,M08,104.4,
CUUR0000SEFN03,2000,M09,104.5,
CUUR0000SEFN03,2000,M10,104.3,
CUUR0000SEFN03,2000,M11,104.9,
CUUR0000SEFN03,2000,M12,104.6,
CUUR0000SEFN03,2000,M13,104.2,
CUUR0000SEFN03,2001,M01,105.8,
CUUR0000SEFN03,2001,M02,105.1,
CUUR0000SEFN03,2001,M03,105.5,
CUUR0000SEFN03,2001,M04,106.0,
CUUR0000SEFN03,2001,M05,105.0,
CUUR0000SEFN03,2001,M06,105.7,
CUUR0000SEFN03,2001,M07,106.6,
CUUR0000SEFN03,2001,M08,106.3,
CUUR0000SEFN03,2001,M09,106.8,
CUUR0000SEFN03,2001,M10,106.3,
CUUR0000SEFN03,2001,M11,106.5,
CUUR0000SEFN03,2001,M12,106.5,
CUUR0000SEFN03,2001,M13,106.0,
CUUR0000SEFN03,2002,M01,106.1,
CUUR0000SEFN03,2002,M02,105.2,
CUUR0000SEFN03,2002,M03,105.7,
CUUR0000SEFN03,2002,M04,106.2,
CUUR0000SEFN03,2002,M05,105.5,
CUUR0000SEFN03,2002,M06,106.2,
CUUR0000SEFN03,2002,M07,107.2,
CUUR0000SEFN03,2002,M08,105.5,
CUUR0000SEFN03,2002,M09,108.2,
CUUR0000SEFN03,2002,M10,108.2,
CUUR0000SEFN03,2002,M11,105.8,
CUUR0000SEFN03,2002,M12,107.5,
CUUR0000SEFN03,2002,M13,106.4,
CUUR0000SEFN03,2003,M01,106.9,
CUUR0000SEFN03,2003,M02,107.0,
CUUR0000SEFN03,2003,M03,106.5,
CUUR0000SEFN03,2003,M04,106.9,
CUUR0000SEFN03,2003,M05,107.4,
CUUR0000SEFN03,2003,M06,107.5,
CUUR0000SEFN03,2003,M07,106.0,
CUUR0000SEFN03,2003,M08,106.9,
CUUR0000SEFN03,2003,M09,105.2,
CUUR0000SEFN03,2003,M10,107.3,
CUUR0000SEFN03,2003,M11,104.4,
CUUR0000SEFN03,2003,M12,106.1,
CUUR0000SEFN03,2003,M13,106.5,
CUUR0000SEFN03,2004,M01,106.5,
CUUR0000SEFN03,2004,M02,105.9,
CUUR0000SEFN03,2004,M03,105.9,
CUUR0000SEFN03,2004,M04,105.4,
CUUR0000SEFN03,2004,M05,106.0,
CUUR0000SEFN03,2004,M06,105.5,
CUUR0000SEFN03,2004,M07,106.1,
CUUR0000SEFN03,2004,M08,105.3,
CUUR0000SEFN03,2004,M09,106.0,
CUUR0000SEFN03,2004,M10,105.5,
CUUR0000SEFN03,2004,M11,104.6,
CUUR0000SEFN03,2004,M12,105.7,
CUUR0000SEFN03,2004,M13,105.7,
CUUR0000SEFN03,2005,M01,105.3,
CUUR0000SEFN03,2005,M02,105.4,
CUUR0000SEFN03,2005,M03,107.5,
CUUR0000SEFN03,2005,M04,107.9,
CUUR0000SEFN03,2005,M05,107.2,
CUUR0000SEFN03,2005,M06,105.7,
CUUR0000SEFN03,2005,M07,106.1,
CUUR0000SEFN03,2005,M08,105.7,
CUUR0000SEFN03,2005,M09,106.2,
CUUR0000SEFN03,2005,M10,106.1,
CUUR0000SEFN03,2005,M11,106.9,
CUUR0000SEFN03,2005,M12,107.4,
CUUR0000SEFN03,2005,M13,106.5,
CUUR0000SEFN03,2006,M01,108.4,
CUUR0000SEFN03,2006,M02,108.5,
CUUR0000SEFN03,2006,M03,109.2,
CUUR0000SEFN03,2006,M04,109.4,
CUUR0000SEFN03,2006,M05,109.4,
CUUR0000SEFN03,2006,M06,109.2,
CUUR0000SEFN03,2006,M07,110.1,
CUUR0000SEFN03,2006,M08,108.8,
CUUR0000SEFN03,2006,M09,110.0,
CUUR0000SEFN03,2006,M10,110.2,
CUUR0000SEFN03,2006,M11,109.9,
CUUR0000SEFN03,2006,M12,110.7,
CUUR0000SEFN03,2006,M13,109.5,
CUUR0000SEFN03,2007,M01,112.127,
CUUR0000SEFN03,2007,M02,112.064,
CUUR0000SEFN03,2007,M03,113.410,
CUUR0000SEFN03,2007,M04,110.990,
CUUR0000SEFN03,2007,M05,113.145,
CUUR0000SEFN03,2007,M06,112.998,
CUUR0000SEFN03,2007,M07,112.280,
CUUR0000SEFN03,2007,M08,113.439,
CUUR0000SEFN03,2007,M09,113.365,
CUUR0000SEFN03,2007,M10,113.747,
CUUR0000SEFN03,2007,M11,113.691,
CUUR0000SEFN03,2007,M12,114.034,
CUUR0000SEFN03,2007,M13,112.941,
CUUR0000SEFN03,2008,M01,116.764,
CUUR0000SEFN03,2008,M02,116.088,
CUUR0000SEFN03,2008,M03,116.073,
CUUR0000SEFN03,2008,M04,117.234,
CUUR0000SEFN03,2008,M05,117.091,
CUUR0000SEFN03,2008,M06,115.714,
CUUR0000SEFN03,2008,M07,117.207,
CUUR0000SEFN03,2008,M08,117.717,
CUUR0000SEFN03,2008,M09,118.018,
CUUR0000SEFN03,2008,M10,119.037,
CUUR0000SEFN03,2008,M11,119.230,
CUUR0000SEFN03,2008,M12,120.207,
CUUR0000SEFN03,2008,M13,117.532,
CUUR0000SEFN03,2009,M01,119.924,
CUUR0000SEFN03,2009,M02,118.453,
CUUR0000SEFN03,2009,M03,119.415,
CUUR0000SEFN03,2009,M04,118.689,
CUUR0000SEFN03,2009,M05,118.402,
CUUR0000SEFN03,2009,M06,117.227,
CUUR0000SEFN03,2009,M07,117.473,
CUUR0000SEFN03,2009,M08,117.332,
CUUR0000SEFN03,2009,M09,118.419,
CUUR0000SEFN03,2009,M10,116.796,
CUUR0000SEFN03,2009,M11,117.327,
CUUR0000SEFN03,2009,M12,116.601,
CUUR0000SEFN03,2009,M13,118.005,
CUUR0000SEFN03,2010,M01,117.675,
CUUR0000SEFN03,2010,M02,114.934,
CUUR0000SEFN03,2010,M03,115.289,
CUUR0000SEFN03,2010,M04,115.187,
CUUR0000SEFN03,2010,M05,114.671,
CUUR0000SEFN03,2010,M06,114.358,
CUUR0000SEFN03,2010,M07,114.419,
CUUR0000SEFN03,2010,M08,114.461,
CUUR0000SEFN03,2010,M09,113.819,
CUUR0000SEFN03,2010,M10,114.720,
CUUR0000SEFN03,2010,M11,114.254,
CUUR0000SEFN03,2010,M12,113.993,
CUUR0000SEFN03,2010,M13,114.815,
CUUR0000SEFN03,2011,M01,115.406,
CUUR0000SEFN03,2011,M02,115.485,
CUUR0000SEFN03,2011,M03,115.340,
CUUR0000SEFN03,2011,M04,116.528,
CUUR0000SEFN03,2011,M05,115.487,
CUUR0000SEFN03,2011,M06,114.953,
CUUR0000SEFN03,2011,M07,116.439,
CUUR0000SEFN03,2011,M08,115.801,
CUUR0000SEFN03,2011,M09,115.954,
CUUR0000SEFN03,2011,M10,117.139,
CUUR0000SEFN03,2011,M11,116.419,
CUUR0000SEFN03,2011,M12,116.896,
CUUR0000SEFN03,2011,M13,115.987,
CUUR0000SEFN03,2012,M01,117.200,
CUUR0000SEFN03,2012,M02,116.581,
CUUR0000SEFN03,2012,M03,117.101,
CUUR0000SEFN03,2012,M04,116.890,
CUUR0000SEFN03,2012,M05,116.371,
CUUR0000SEFN03,2012,M06,116.206,
CUUR0000SEFN03,2012,M07,116.098,
CUUR0000SEFN03,2012,M08,115.688,
CUUR0000SEFN03,2012,M09,116.988,
CUUR0000SEFN03,2012,M10,117.054,
CUUR0000SEFN03,2012,M11,118.333,
CUUR0000SEFN03,2012,M12,118.261,
CUUR0000SEFN03,2012,M13,116.898,
CUUR0000SEFN03,2013,M01,118.088,
CUUR0000SEFN03,2013,M02,117.664,
CUUR0000SEFN03,2013,M03,117.605,
CUUR0000SEFN03,2013,M04,117.877,
CUUR0000SEFN03,2013,M05,115.590,
CUUR0000SEFN03,2013,M06,116.550,
CUUR0000SEFN03,2013,M07,115.264,
CUUR0000SEFN03,2013,M08,116.572,
CUUR0000SEFN03,2013,M09,116.427,
CUUR0000SEFN03,2013,M10,116.846,
CUUR0000SEFN03,2013,M11,116.844,
CUUR0000SEFN03,2013,M12,118.896,
CUUR0000SEFN03,2013,M13,117.019,
CUUR0000SEFN03,2014,M01,118.001,
CUUR0000SEFN03,2014,M02,116.814,
CUUR0000SEFN03,2014,M03,115.659,
CUUR0000SEFN03,2014,M04,115.511,
CUUR0000SEFN03,2014,M05,114.630,
CUUR0000SEFN03,2014,M06,115.076,
CUUR0000SEFN03,2014,M07,114.992,
